date,port,vessel_type,vessel_availability,open_vessel,availability_date,regional_vessel_supply,active_route_observations,avg_wait_hours,source,source_type
2025-07-01,Visakhapatnam Port (Vizag),Capesize,3.44,0.66,2025-07-01,26.00502900623734,31,56.73935483870968,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-07-01,Visakhapatnam Port (Vizag),MR Tanker,4.66,0.9,2025-07-01,47.88332114830801,62,56.34774193548387,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-07-01,Visakhapatnam Port (Vizag),Panamax,5.71,1.06,2025-07-01,66.76422489849504,93,61.502795698924736,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Chennai Port,MR Tanker,6.4,1.41,2025-08-01,79.15297314368622,93,38.57741935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Chennai Port,Panamax,5.06,1.08,2025-08-01,55.03709895689908,62,43.10967741935484,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Chennai Port,Supramax,6.4,1.41,2025-08-01,79.16038177853356,62,38.563709677419354,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Kamarajar Port (Ennore),MR Tanker,4.96,1.03,2025-08-01,53.256586102058456,62,46.40451612903226,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Kamarajar Port (Ennore),Panamax,3.84,0.82,2025-08-01,33.12202512182161,31,43.56935483870968,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.69,1.05,2025-08-01,66.34294958364634,93,62.28236559139785,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.8,1.1,2025-08-01,68.45595034904755,93,58.372258064516124,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Paradip Port,Capesize,5.61,1.01,2025-08-01,65.0,93,66.93075268817205,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Paradip Port,MR Tanker,3.3,0.61,2025-08-01,23.352737730889782,31,61.64741935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.55,1.49,2025-08-01,81.83455031678326,93,33.61516129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.75,1.08,2025-08-01,49.42728899298996,31,33.443548387096776,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Visakhapatnam Port (Vizag),Capesize,3.61,0.73,2025-08-01,29.039082877247807,31,51.12483870967741,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Visakhapatnam Port (Vizag),MR Tanker,4.6,0.87,2025-08-01,46.88428852924677,62,58.196451612903225,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-08-01,Visakhapatnam Port (Vizag),Panamax,5.63,1.02,2025-08-01,65.35495728318112,93,64.11064516129032,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Chennai Port,MR Tanker,6.26,1.37,2025-09-01,76.62975405452896,90,39.36655555555556,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Chennai Port,Panamax,5.09,1.12,2025-09-01,55.67519174148137,60,39.34216666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Chennai Port,Supramax,6.2,1.34,2025-09-01,75.65022890366771,60,41.17916666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Kamarajar Port (Ennore),MR Tanker,4.95,1.05,2025-09-01,53.11381167907817,60,44.082,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Kamarajar Port (Ennore),Panamax,3.83,0.82,2025-09-01,32.96350655383275,30,42.56933333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.56,1.02,2025-09-01,64.03255684665265,90,62.67766666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.76,1.12,2025-09-01,67.72008911226045,90,55.853888888888896,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Paradip Port,Capesize,5.49,0.99,2025-09-01,62.903225806451616,90,69.8788888888889,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Paradip Port,MR Tanker,3.24,0.6,2025-09-01,22.330883680772956,30,62.245,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.36,1.43,2025-09-01,78.52611858940199,90,35.85733333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.7,1.08,2025-09-01,48.5614913337122,30,33.105666666666664,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Visakhapatnam Port (Vizag),Capesize,3.62,0.74,2025-09-01,29.078069798248023,30,49.75933333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Visakhapatnam Port (Vizag),MR Tanker,4.54,0.87,2025-09-01,45.77939682617397,60,57.654333333333334,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-09-01,Visakhapatnam Port (Vizag),Panamax,5.67,1.07,2025-09-01,66.1435180584606,90,58.77133333333333,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Chennai Port,MR Tanker,6.17,1.29,2025-10-01,75.05945543603622,93,46.15247311827957,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Chennai Port,Panamax,5.01,1.06,2025-10-01,54.2453337927434,62,44.574838709677415,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Chennai Port,Supramax,6.15,1.28,2025-10-01,74.68016238532242,62,46.854354838709675,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Kamarajar Port (Ennore),MR Tanker,4.83,0.97,2025-10-01,50.93524290336207,62,50.700161290322576,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Kamarajar Port (Ennore),Panamax,3.78,0.79,2025-10-01,32.1217722570208,31,45.42032258064516,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.63,1.02,2025-10-01,65.32567138543165,93,64.16483870967741,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.64,1.02,2025-10-01,65.45211208682625,93,63.93086021505376,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Paradip Port,Capesize,5.61,1.01,2025-10-01,65.0,93,77.67139784946237,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Paradip Port,MR Tanker,3.2,0.58,2025-10-01,21.666666666666668,31,68.13387096774194,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.25,1.33,2025-10-01,76.52607460110956,93,43.43849462365591,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.65,1.04,2025-10-01,47.746487647153536,31,36.553870967741936,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Visakhapatnam Port (Vizag),Capesize,3.3,0.61,2025-10-01,23.424209267064118,31,61.51516129032258,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Visakhapatnam Port (Vizag),MR Tanker,4.63,0.89,2025-10-01,47.337696981903946,62,57.357419354838704,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-10-01,Visakhapatnam Port (Vizag),Panamax,5.61,1.01,2025-10-01,65.0,93,75.2810752688172,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Chennai Port,MR Tanker,6.17,1.32,2025-11-01,75.02934559705167,90,42.32811111111111,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Chennai Port,Panamax,5.09,1.12,2025-11-01,55.6325005726787,60,39.421166666666664,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Chennai Port,Supramax,6.16,1.32,2025-11-01,74.86404491109704,60,42.634,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Kamarajar Port (Ennore),MR Tanker,5.07,1.11,2025-11-01,55.292322208611864,60,40.050666666666665,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Kamarajar Port (Ennore),Panamax,3.91,0.85,2025-11-01,34.37681841216923,30,39.95399999999999,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Kolkata / Haldia Dock Complex (HDC),Handysize,5.9,1.18,2025-11-01,70.12628587540839,90,51.401222222222216,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Kolkata / Haldia Dock Complex (HDC),MR Tanker,5.9,1.19,2025-11-01,70.26931029747303,90,51.13655555555555,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Paradip Port,Capesize,5.49,0.99,2025-11-01,62.903225806451616,90,67.02377777777778,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Paradip Port,MR Tanker,3.38,0.65,2025-11-01,24.843358037142714,30,57.59566666666667,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),MR Tanker,6.43,1.47,2025-11-01,79.70748110162775,90,33.67122222222222,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),Supramax,4.93,1.19,2025-11-01,52.72469088378517,30,25.401666666666664,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Visakhapatnam Port (Vizag),Capesize,3.23,0.59,2025-11-01,22.16083953161802,30,62.559666666666665,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Visakhapatnam Port (Vizag),MR Tanker,4.8,0.98,2025-11-01,50.425889228135404,60,49.056000000000004,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-11-01,Visakhapatnam Port (Vizag),Panamax,5.65,1.06,2025-11-01,65.63236486575016,90,59.717222222222226,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-12-01,Chennai Port,MR Tanker,6.39,1.41,2025-12-01,78.96929710641218,93,38.917311827956986,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-12-01,Chennai Port,Panamax,5.31,1.2,2025-12-01,59.622869606582306,62,34.623709677419356,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-12-01,Chennai Port,Supramax,6.58,1.51,2025-12-01,82.49287289327685,62,32.39693548387097,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
2025-12-01,Kamarajar Port (Ennore),MR Tanker,5.18,1.14,2025-12-01,57.16206975193599,62,39.17741935483871,"DERIVED: historical freight route activity + port wait-time; monthly vessel-supply proxy, not broker-reported open positions",DERIVED_PROXY
